Text,Sentiment
aap bounced back trendline. break above? still short,-1
znga suddenly jumped 3.61,1
bk remember one? - low volatility pointed couple week ago. forgot check. next. :),1
"annoyed bbg steadily going up, want grab",1
ovti maybe today day breakout 16.,1
think great level long tivo pullback 13.5 13.0,1
znga continuing rally,1
gmx -10% ouch,-1
shd sure wound tight here:,1
sb wfc broke trend line ho hum ca,1
seem much talk financials today. g xf new high,1
wmt want march call,1
keep eye ida presentation bout postive drug result conf 3pm nyc today watch volume come,1
cst go ed geen watch break 50day wks end time rock roll baby,1
"dpz five bagger pizza, carbs, domino stock since 2010... market magical",1
f nice breakout w volume. next resistance lie 33.38,1
"green weekly & monthly triangle essx,.....net profit 18,664.75 (6.81%)",1
aap great day! think weve seen bottom.,1
currently holding ana dvax endp fb gae nkd wcx,1
nkd strong follow thru day volume - exactly want see confirmation,1
joke abt often seems jef wrong make reco pt change day b4 co reports: raised pt kos...#uhoh,1
tek long 1.65,1
"green weekly triangle mnk,....open ong position 3.17,...opening ong short",1
"green weekly triangle mnk,....open short position 3.17,...opening ong short",1
znga byd mgm ready sell yet nj online gambling bill fail?,-1
nvda want breakout.12.69 short-term resistance.,1
"exp watch consolidation, volatility squeeze seems eminent. eady next move",1
gmx -13%,-1
pc - shhhhh,1
p breaking out.,1
potential h&s neckline 65ish?,-1
eap abouve 6 - lining break,1
hmmm user: tsa user coming nyt writer. elon say vehicle log show took long detour. wow,1
aap crack nder 480 !!!,-1
aap sell !!! somebody know something dump ?,-1
settling 27.40.,1
"green weekly triangle pby,....scaling p",-1
"needed today, bouncing support",1
"gmc still sitting key support, may test damage done longer-term",1
ast time aap dropped tim cook tim cook spoke.... hummmm !!!!,-1
gmx -18% news ?,-1
mco last 1/2 morning +1.00 30 min opening range,1
"aap setting sell news tomorrow cook speech. jobs, market disappointed. iwatch? gimme break.",-1
"user: aap setting sell news tomorrow cook speech. jobs, market disappointed. iwatch? gimme break",-1
user: aap weak.. want lower. tmrw nasty folks. sideline ya long.. bear taking over.,-1
aap made sa = es profit shareholder share drop anticipation...,-1
user: aap tc announces bringing cash back s>> made sa = es profit shareholder & share drop anticipation...,-1
goog break old 52 week high 786.67 tomorrow. gave u another green candle daily weekly! beast!,1
"invn - believe? well, 111 tweet since 2012 say (tweets w/ invensense mentioned)",1
esrx gap fill idea.. 56 look big,1
", es,spy, ground hog week, distribution highs..",-1
omex odyssey ecord breaking ecovery featured discovery channel sive sh premiere february 24 - 8 pmet,1
evc - close magic 2.00++++ - ready big volume day great earnings due 3/7 target 3.00,1
", amzn,,,headed lower weekly channel support approx. 233??",-1
ocn 41.50,1
momentum monday post - thick deep dont chase ....nkd nfx tsa,1
fo bullish engulfing.,1
ovti clear 16.03 resist move may powerful.breakout candidate! nder accumulation,1
expect nfx trade higher dish founder positive comment nfx. basically call game changer.,1
fo worth eyeing - earnings coming could move either way,1
"watch szym, nice base, working bull flag, could get leg 200 day around 10.30 b/o",1
nx watching week higher price,1
user: shd could getting ready move 200 day,1
"nfx held 10 day like champ yesterday, let see squeeze short",1
user invn ..lots bullish technical discussion tonight. fundamental always suggested higher price.,1
v appreciate!!!!!,1
invn last one...watch breakout...good luck today,1
amzn looking add short position bounce,-1
"ni sold stock 2.24, 2,15. come back p soon. patience friends. im ong",1
"mea sell stock 1,3 wait lower",-1
mitk moving,1
cox continues pattern - tension building creep,1
f obama speech tonight moving channel - squeeze continues,1
gae 2 & 3 call waking,1
bac 12.06 waiting pullback comeback 3k profit :),1
xxia watch list 21% ave full day volume close line,1
joe successful test 22-23 support highlighted last week,1
aap cover short b4 conference !,-1
ec nice set,1
yge opening range in. foot up. f jaso x bd similar trades.,1
aap back yday opening range high - support bounce,1
cook inquire many indictment goldman faced every time asked numbers...walk stage g aapl,1
opxa taking long small stop,1
"green weekly triangle heo,.....open today scaling",-1
"green weekly triangle heo,.....second scaling",-1
"nw - ong 19.75. trailing stop 21.08 6 prior stop 21.06, 20.26, 19.93, 19.75, 18.95 18.15:",1
"green weekly triangle heo,.....third scaling closed",-1
axp new multi-yr high,1
p breaking expanding shark pattern yesterday,1
"green weekly triangle heo,....net profit 30,990.00 (3.08%)",-1
f - daily,1
nihd gap go? (likely) also liking action today on: wt cm others: also bullish: dia qqq spx,1
"aap like said yesterday, appe broken stock tc right ceo company. still shot.",-1
aap got lot hate mail yesterday saying shot apple realized short definitely going work today.,-1
"goog trading like leader, ride stops.",1
"aap enjoying really nice gain right shot. next stop 465, hold expect appe make new 52ow soon.",-1
"based historical research g upgrades/downgrades, k short right upgraded sell neutral. sell signal.",-1
ike aap fill gap b4 see 500.00 imo,-1
new post: amzn still grasp corrective force,-1
ctic long - next one pop base 1.40 1.41 1.42 1.43 - get it!! - gae hot new hod,1
long aap 470.10 holla,1
price match reputation destroyer since match price anytime gr8 technology. price match = friction. amzn,1
"ed monthly triangle csn,....scaling",1
aap hit resistance yesterday continues roll - holding short currently,-1
aap 480 weekly uptrend support becoming new resistance bear flag making,-1
nfx si sloping lower/macd cross down.negative divergence daily.distribution ?,-1
"user: ocn trying go, looking follow-through think follow coming. want",1
amzn clearing rising trend line / support 5 minute looking add short position,-1
phm ready go. ill buy even along user,1
amzn sharing trading insight posted video,-1
spw new hod,1
vxy added aap mar bull straddle eod squeeze,-1
dish break watch 38.10,1
spw sunpower corporation option bull make bet 50% move june,1
"bac huge spike ag 17 ca now. 10,000 contracts.",1
"jbht short right here, maybe write ma70 call buyer show close today",-1
bac breaking suggest ong hold 12.20 close.,1
"swi currently loser u maintaining higher lows, would like see volume upside",1
bac huge vome spike last 10 min.,1
ocn still look good need volume come back truly power,1
bac thats call vome!!!!,1
"dhi: ong 14.39. trailing stop 20.50 11 stop 19.05, 17.90, 16.93, 15.93, 15.65, ... 13.39 12.39 -",1
"v still taking breather, still first support, good place add",1
"jpm efficient trend, love seeing",1
znga merrill upgraded 2/5 - retrace base breakout say 2.60,-1
bac short better make decision today... #obama give another push continuation tomorrow.,1
"nkd sure mutual fd pm putting limit order never getting filled, come",1
know gut betray quite often trade em thing. even ceg.,1
dvax option trade heplisav fda approval decision,1
te moving stop protecting profit big gain,1
"oabc - ong 16.55. trailing stop 23.59 10 prior stop 23.08, 22.80, 21.16, 20.18, ... 16.74, 15.90 & 15.25",1
"px - ong 11.40 - trailing stop 19.13 9 prior stop 17.31, 16.69, 14.17, 13.14, ... 10.40 9.40 -",1
innovative drug may win .s. approval early trial good news #biotech dvax gae govx,1
took two position overnight bac phm,1
csod conf call: ceo: feeling good position good momentum coming last year,1
vt go! great end day pop last 30 min 90k volume! ooking little bit tomorrow -,1
ax ptrend exhausted started form downward channel. downward divergence macd. strong support 60.04. great shot!,-1
bwd want fill gap complete 83.10. higher high macd si showing bullish signals.,1
past 8 year goog booked avg return -6.5% jan mar option expiration. posted positive return 2/8 year,-1
past 8 year goog posted best return: 10% worst return: -28% jan mar option expiration time frame,-1
"aap, like crapple one student said today. bearish move lower tomorrow. failing exactly thought would.",-1
bac fiscal cliff talk president tonight = ouch !!!,-1
#vmware vmw where? here? there? best wish dealing complex h&s,-1
aap mac manufactured un sa said obama = ower profit margin !,-1
user: aap smaller margin higher wage union help apple?,-1
#hammer + #wedge worked last week hov phm itb xhb etc,1
user aap make computer s. 1st line tablet called pinto: explodes swiped behind!,-1
bac obama slowing rally... ouch !,-1
dhi back 24.30 - high today 24.66,1
cmcsa gap open higher; idea 2 enter. would love 2 get 40.28 may get it.,1
pcyc fresh long made stock close 72 candle.,1
ebix were short term upward trend macd positive/rising w/ cmf rising nicely,1
"anth look interesting priced obimed advisos c bought 1,762,00 stock 01/25/2013",1
de #ong hold 95.5. aware resist 97.5,1
jpm increase target 205 nfx,1
"wf eps beat .08 revenue 42.8m - p 6% premarket, nice run today #pots remark last night!",1
pphm fied 2.44 sod 2.49 wi back wi take .05 qick tade 10 time today fo nickes got .50 easy way,1
compq spx ind bac c future traded rise pending macro data,1
cm continuation (likely),1
spw dip refreshes 12.63 gartley target 6 month daily 3.90a 9.12b 7.41c 12.63d 1:1 14.62 1:1.382,1
"ong zgnx user: 2/13 watchlist: acw, achn, ggs, ibcp, ment, nat, stp,zgnx.",1
po (specialty chemicals) slowly approaching new all-time high,1
amzn short stopped out. rough walk gap,-1
could last good chance short amzn,-1
"delivered 4q 2012 adjusted earnings 0.79 per share, exceeded 4q 2011 earnings 8.2%. ong beat 41.52. stop loss 41.11",1
csn scaling 1.3445000,1
past 10 year f booked avg return -4.4% jan mar option expiration. f posted negative return 2/10 year,-1
"exact reason etf safer individual stocks, news kill stock - trade ko cf",1
user stop loss 41.54 beating 41.74,1
user: user stop loss 41.54 beating 41.74,1
ocn running ight,1
p approaching resistance area around 12.47/.50,1
"fdo spread buying jul 57.50c 5,400 time 2.90 selling jul 52.50p 5,400 time 2.20. much lower open interest",1
ise google play: app annie index january 2013 h/t user goog aap,1
v going full breakdown mode,-1
majority eading stock regularly lag nq_f & es_f strong days. amh qcom k g ssys kbh ft goog,-1
"user 5 stock ive buying 50 hope 70, sbx ko panw ebay hain - diversified? see 70 year?",1
"buying v pullbacks. doubled since ipo, expecting another double sooner later",1
un-p trade dvax fda approval decision,1
aap 20ema,-1
cee crack 45 letting go 45.15 full cover reshort - cee red train,-1
"ffiv - short, anybody thinking buying watching ezch - ezch supplier comm./switch co",-1
idcc .. take look idcc performs touching lower bband previously!!!,1
"mdso - ong 27.51. trailing stop 41.40 11 prior stop 38.58, 37.67, 37.11, ... 27.51, 25.15 22.79 -",1
nfx short via 2/22 put 4.65,-1
user see end next week? nfx,-1
cimt player 3-d imaging cad software design explosive growth paying sdiv industry ddd ssys onvo pcp dasty,1
"mess twitter andthe grammys made hashtags #sting (are kidding me), excited goog step print #",1
"ttm revs, retained earnings, fcf last 5yr. yoga growin lifestyle trend. stay top it?",1
"deere & co de predicts slowdown .s. farming, boom abroad",1
would anyone buy ax overpriced service many high-quality alternative essentially cost half price?,-1
"scty cool off, spw continues upward. take: also, look updated solar market outlook soon",1
"csco get train san jose now, 23.80 next qtr earnings",1
pep trying break thru 9 ema 5 min triple doji bottom,1
aap news none u ever heard..,1
nfx tight flag 10minute,1
bac new od !,-1
bac new ow day 12.20.broken --> 12.18,-1
bac oups od 12.16,-1
bac back run 11.75 area consolidate.. sell & profit take !,-1
bac ot big seller 2 new od 12.12 expect big sell-of eod,-1
es_f vivid bearish volume histogram divergence xhb home sector-( en phm ),-1
bac healty consolidate day around 11.75 going 13.00 !!!,-1
bac big boy selling 2 lot big stake sale !,-1
user: bac bank reversing now!,-1
bac ook evel2 lot selling occur fund !,-1
1/3 vmw short more. carrying remainder overnight also short full position fb bid,-1
aap g say higher div likely .. value investors? stock split instead?,1
"ed monthly triangle csn,.......pdating",1
user still holding puts? :) mcp,-1
swing trade quick pick: j.m. smucker co. sjm |,1
user 45000 check update csn?,1
bby best buy founder schulze considers alternative buyout plan feb 13 15:48 profile hits: none disclosure short bby,-1
"ceg ooking add to, soon.",1
znga looking continue add well.,1
pphm going like ship!,-1
"yb holder cashing big run since november, g underwriting 25 million share secondary",1
